code_dep_com;COM;Code postal;PTOT;CODDEP
16359;Salles-d'Angles;00000;1038;16
16360;Salles-de-Barbezieux;00000;488;16
16361;Salles-de-Villefagnan;00000;319;16
16362;Salles-Lavalette;00000;338;16
16363;Saulgond;00000;534;16
16364;Sauvagnac;00000;66;16
16365;Sauvignac;00000;106;16
16366;Segonzac;00000;2151;16
16368;Sers;00000;909;16
16369;Sigogne;00000;1002;16
16370;Sireuil;00000;1201;16
16372;Souffrignac;00000;129;16
16373;Souvigné;00000;202;16
16374;Soyaux;16800;10073;16
16375;Suaux;00000;392;16
16377;La Tâche;00000;116;16
16378;Taizé-Aizie;00000;588;16
16379;Taponnat-Fleurignac;00000;1513;16
16380;Le Tâtre;00000;413;16
16381;Theil-Rabier;00000;166;16
16382;Torsac;00000;752;16
16383;Tourriers;00000;768;16
16384;Touvérac;00000;588;16
16385;Touvre;00000;1191;16
16387;Triac-Lautrait;00000;529;16
16388;Trois-Palis;00000;962;16
16389;Turgon;00000;89;16
16390;Tusson;00000;229;16
16392;Valence;00000;195;16
16393;Vars;00000;2201;16
16394;Vaux-Lavalette;00000;85;16
16395;Vaux-Rouillac;00000;301;16
16396;Ventouse;00000;124;16
16397;Verdille;00000;381;16
16398;Verneuil;00000;104;16
16399;Verrières;00000;355;16
16400;Verteuil-sur-Charente;00000;631;16
16401;Vervant;00000;148;16
16402;Vibrac;00000;288;16
16403;Le Vieux-Cérier;00000;130;16
16404;Vieux-Ruffec;00000;111;16
16405;Vignolles;00000;174;16
