id_vente;Date mutation;Valeur fonciere;Nature mutation;id_bien
8681;2020-02-13;4502585;Vente;8681
8682;2020-02-13;345000;Vente;8682
8683;2020-02-13;445000;Vente;8683
8684;2020-02-13;862000;Vente;8684
8685;2020-02-13;265650;Vente;8685
8686;2020-02-13;537000;Vente;8686
8687;2020-02-13;261100;Vente;8687
8688;2020-02-13;576000;Vente;8688
8689;2020-02-13;425000;Vente;8689
8690;2020-02-13;283200;Vente;8690
8691;2020-02-13;190000;Vente;8691
8692;2020-02-13;205000;Vente;8692
8693;2020-02-13;1050000;Vente;8693
8694;2020-02-13;469000;Vente;8694
8695;2020-02-13;332500;Vente;8695
8696;2020-02-13;280575;Vente;8696
8697;2020-02-13;1081700;Vente;8697
8698;2020-02-13;797000;Vente;8698
8699;2020-02-13;861300;Vente;8699
8700;2020-02-13;710000;Vente;8700
8701;2020-02-13;600600;Vente;8701
8702;2020-02-13;344500;Vente;8702
8703;2020-02-13;379047;Vente;8703
8704;2020-02-13;265200;Vente;8704
8705;2020-02-13;478000;Vente;8705
8706;2020-02-13;397500;Vente;8706
8707;2020-02-13;234500;Vente;8707
8708;2020-02-13;664000;Vente;8708
8709;2020-02-13;46930;Vente;8709
8710;2020-02-13;55000;Vente;8710
8711;2020-02-13;1250000;Vente;8711
8712;2020-02-13;264650;Vente;8712
8713;2020-02-13;258500;Vente;8713
8714;2020-02-13;285000;Vente;8714
8715;2020-02-13;145000;Vente;8715
8716;2020-02-13;151000;Vente;8716
8717;2020-02-13;82000;Vente;8717
8718;2020-02-13;165800;Vente;8718
8719;2020-02-13;238500;Vente;8719
8720;2020-02-13;148000;Vente;8720
8721;2020-02-13;110000;Vente;8721
8722;2020-02-13;199000;Vente;8722
8723;2020-02-13;228572;Vente;8723
8724;2020-02-13;114000;Vente;8724
8725;2020-02-13;210860;Vente;8725
8726;2020-02-13;252000;Vente;8726
8727;2020-02-13;227000;Vente;8727
8728;2020-02-13;523280;Vente;8728
8729;2020-02-13;259850;Vente;8729
8730;2020-02-13;109900;Vente;8730
8731;2020-02-13;177608;Vente;8731
8732;2020-02-13;122000;Vente;8732
8733;2020-02-13;118400;Vente;8733
8734;2020-02-13;158000;Vente;8734
8735;2020-02-13;228000;Vente;8735
8736;2020-02-13;48000;Vente;8736
8737;2020-02-13;192950;Vente;8737
8738;2020-02-13;64500;Vente;8738
8739;2020-02-13;44000;Vente;8739
8740;2020-02-13;72000;Vente;8740
8741;2020-02-13;128500;Vente;8741
8742;2020-02-13;235000;Vente;8742
8743;2020-02-13;152000;Vente;8743
8744;2020-02-13;316000;Vente;8744
8745;2020-02-13;200000;Vente;8745
8746;2020-02-13;143000;Vente;8746
8747;2020-02-13;175000;Vente;8747
8748;2020-02-13;55000;Vente;8748
8749;2020-02-13;162000;Vente;8749
8750;2020-02-13;131000;Vente;8750
8751;2020-02-13;73500;Vente;8751
8752;2020-02-13;369000;Vente;8752
8753;2020-02-13;265000;Vente;8753
8754;2020-02-13;400600;Vente;8754
8755;2020-02-13;166000;Vente;8755
8756;2020-02-13;40397;Vente;8756
8757;2020-02-13;425000;Vente;8757
8758;2020-02-13;120100;Vente;8758
8759;2020-02-13;88000;Vente;8759
8760;2020-02-13;80500;Vente;8760
8761;2020-02-13;299000;Vente;8761
8762;2020-02-13;87000;Vente;8762
8763;2020-02-13;89000;Vente;8763
8764;2020-02-13;100000;Vente;8764
8765;2020-02-13;650000;Vente;8765
8766;2020-02-13;161000;Vente;8766
8767;2020-02-13;159135;Vente;8767
8768;2020-02-13;172000;Vente;8768
8769;2020-02-13;167000;Vente;8769
8770;2020-02-13;197100;Vente;8770
8771;2020-02-13;192000;Vente;8771
8772;2020-02-13;116000;Vente;8772
8773;2020-02-13;381612;Vente;8773
8774;2020-02-13;283400;Vente;8774
8775;2020-02-13;143000;Vente;8775
8776;2020-02-13;335000;Vente;8776
8777;2020-02-13;275200;Vente;8777
8778;2020-02-13;331900;Vente;8778
8779;2020-02-13;152000;Vente;8779
8780;2020-02-13;555200;Vente;8780
8781;2020-02-13;516000;Vente;8781
8782;2020-02-13;391150;Vente;8782
8783;2020-02-13;407022;Vente;8783
8784;2020-02-13;472100;Vente;8784
8785;2020-02-13;235600;Vente;8785
8786;2020-02-13;308000;Vente;8786
8787;2020-02-13;295800;Vente;8787
8788;2020-02-13;286000;Vente;8788
8789;2020-02-13;270600;Vente;8789
8790;2020-02-13;556365;Vente;8790
8791;2020-02-13;109500;Vente;8791
8792;2020-02-13;325000;Vente;8792
8793;2020-02-13;45561;Vente;8793
8794;2020-02-13;285000;Vente;8794
8795;2020-02-13;94500;Vente;8795
8796;2020-02-13;281000;Vente;8796
8797;2020-02-13;345000;Vente;8797
8798;2020-02-13;225000;Vente;8798
8799;2020-02-13;184000;Vente;8799
8800;2020-02-13;166000;Vente;8800
8801;2020-02-13;110000;Vente;8801
8802;2020-02-13;152000;Vente;8802
8803;2020-02-13;119990;Vente;8803
8804;2020-02-13;315000;Vente;8804
8805;2020-02-13;227500;Vente;8805
8806;2020-02-13;87000;Vente;8806
8807;2020-02-13;184900;Vente;8807
8808;2020-02-13;1173000;Vente;8808
8809;2020-02-13;620500;Vente;8809
8810;2020-02-13;99613;Vente;8810
8811;2020-02-13;247000;Vente;8811
8812;2020-02-13;256476;Vente;8812
8813;2020-02-13;434500;Vente;8813
8814;2020-02-13;249000;Vente;8814
8815;2020-02-13;376320;Vente;8815
8816;2020-02-13;378900;Vente;8816
8817;2020-02-13;373348;Vente;8817
8818;2020-02-13;296900;Vente;8818
8819;2020-02-13;135000;Vente;8819
8820;2020-02-13;497000;Vente;8820
8821;2020-02-13;157000;Vente;8821
8822;2020-02-13;237500;Vente;8822
8823;2020-02-13;123000;Vente;8823
8824;2020-02-13;340000;Vente;8824
8825;2020-02-13;126068;Vente;8825
8826;2020-02-13;339000;Vente;8826
8827;2020-02-13;226911;Vente;8827
8828;2020-02-13;181340;Vente;8828
8829;2020-02-13;245000;Vente;8829
8830;2020-02-13;130000;Vente;8830
8831;2020-02-13;145000;Vente;8831
8832;2020-02-13;165010;Vente;8832
8833;2020-02-13;129500;Vente;8833
8834;2020-02-13;299980;Vente;8834
8835;2020-02-13;159900;Vente;8835
8836;2020-02-13;40000;Vente;8836
8837;2020-02-14;128460;Vente;8837
8838;2020-02-14;90500;Vente;8838
8839;2020-02-14;390000;Vente;8839
8840;2020-02-14;70000;Vente;8840
8841;2020-02-14;97000;Vente;8841
8842;2020-02-14;61500;Vente;8842
8843;2020-02-14;57000;Vente;8843
8844;2020-02-14;37000;Vente;8844
8845;2020-02-14;61400;Vente;8845
8846;2020-02-14;52500;Vente;8846
8847;2020-02-14;41500;Vente;8847
8848;2020-02-14;650000;Vente;8848
8849;2020-02-14;470315;Vente;8849
8850;2020-02-14;187140;Vente;8850
8851;2020-02-14;620000;Vente;8851
8852;2020-02-14;325000;Vente;8852
8853;2020-02-14;104000;Vente;8853
8854;2020-02-14;183000;Vente;8854
8855;2020-02-14;305000;Vente;8855
8856;2020-02-14;194460;Vente;8856
8857;2020-02-14;291230;Vente;8857
8858;2020-02-14;130940;Vente;8858
8859;2020-02-14;584000;Vente;8859
8860;2020-02-14;42500;Vente;8860
8861;2020-02-14;114500;Vente;8861
8862;2020-02-14;294000;Vente;8862
8863;2020-02-14;138000;Vente;8863
8864;2020-02-14;221500;Vente;8864
8865;2020-02-14;500000;Vente;8865
8866;2020-02-14;95000;Vente;8866
8867;2020-02-14;22000;Vente;8867
8868;2020-02-14;49000;Vente;8868
8869;2020-02-14;250000;Vente;8869
8870;2020-02-14;110000;Vente;8870
8871;2020-02-14;42000;Vente;8871
8872;2020-02-14;72000;Vente;8872
8873;2020-02-14;291500;Vente;8873
8874;2020-02-14;455000;Vente;8874
8875;2020-02-14;320430;Vente;8875
8876;2020-02-14;120133;Vente;8876
8877;2020-02-14;205000;Vente;8877
8878;2020-02-14;73129;Vente;8878
8879;2020-02-14;87000;Vente;8879
8880;2020-02-14;108000;Vente;8880
8881;2020-02-14;36000;Vente;8881
8882;2020-02-14;136000;Vente;8882
8883;2020-02-14;134000;Vente;8883
8884;2020-02-14;105500;Vente;8884
8885;2020-02-14;498400;Vente;8885
8886;2020-02-14;101000;Vente;8886
8887;2020-02-14;275000;Vente;8887
8888;2020-02-14;446700;Vente;8888
8889;2020-02-14;219000;Vente;8889
8890;2020-02-14;362200;Vente;8890
8891;2020-02-14;305000;Vente;8891
8892;2020-02-14;55990;Vente;8892
8893;2020-02-14;320400;Vente;8893
8894;2020-02-14;56500;Vente;8894
8895;2020-02-14;277400;Vente;8895
8896;2020-02-14;58000;Vente;8896
8897;2020-02-14;55000;Vente;8897
8898;2020-02-14;110000;Vente;8898
8899;2020-02-14;520000;Vente;8899
8900;2020-02-14;161000;Vente;8900
8901;2020-02-14;155000;Vente;8901
8902;2020-02-14;156000;Vente;8902
8903;2020-02-14;90250;Vente;8903
8904;2020-02-14;90800;Vente;8904
8905;2020-02-14;99012;Vente;8905
8906;2020-02-14;191300;Vente;8906
8907;2020-02-14;107640;Vente;8907
8908;2020-02-14;160200;Vente;8908
8909;2020-02-14;103300;Vente;8909
8910;2020-02-14;625000;Vente;8910
8911;2020-02-14;236160;Vente;8911
8912;2020-02-14;35000;Vente;8912
8913;2020-02-14;49500;Vente;8913
8914;2020-02-14;59000;Vente;8914
8915;2020-02-14;53700;Vente;8915
8916;2020-02-14;290000;Vente;8916
8917;2020-02-14;160000;Vente;8917
8918;2020-02-14;129200;Vente;8918
8919;2020-02-14;45000;Vente;8919
8920;2020-02-14;52960;Vente;8920
8921;2020-02-14;235000;Vente;8921
8922;2020-02-14;113000;Vente;8922
8923;2020-02-14;404000;Vente;8923
8924;2020-02-14;163030;Vente;8924
8925;2020-02-14;79000;Vente;8925
8926;2020-02-14;84500;Vente;8926
8927;2020-02-14;99000;Vente;8927
8928;2020-02-14;74500;Vente;8928
8929;2020-02-14;23470;Vente;8929
8930;2020-02-14;55500;Vente;8930
8931;2020-02-14;68750;Vente;8931
8932;2020-02-14;143000;Vente;8932
8933;2020-02-14;204920;Vente;8933
8934;2020-02-14;188577;Vente;8934
8935;2020-02-14;102920;Vente;8935
8936;2020-02-14;332500;Vente;8936
8937;2020-02-14;141790;Vente;8937
8938;2020-02-14;212861;Vente;8938
8939;2020-02-14;124300;Vente;8939
8940;2020-02-14;273750;Vente;8940
8941;2020-02-14;321200;Vente;8941
8942;2020-02-14;303200;Vente;8942
8943;2020-02-14;292050;Vente;8943
8944;2020-02-14;195500;Vente;8944
8945;2020-02-14;275000;Vente;8945
8946;2020-02-14;215600;Vente;8946
8947;2020-02-14;138860;Vente;8947
8948;2020-02-14;199650;Vente;8948
8949;2020-02-14;170000;Vente;8949
8950;2020-02-14;290000;Vente;8950
8951;2020-02-14;105284;Vente;8951
8952;2020-02-14;102276;Vente;8952
8953;2020-02-14;325710;Vente;8953
8954;2020-02-14;89820;Vente;8954
8955;2020-02-14;154000;Vente;8955
8956;2020-02-14;217000;Vente;8956
8957;2020-02-14;132000;Vente;8957
8958;2020-02-14;170000;Vente;8958
8959;2020-02-14;140000;Vente;8959
8960;2020-02-14;541500;Vente;8960
8961;2020-02-14;70000;Vente;8961
8962;2020-02-14;365000;Vente;8962
8963;2020-02-14;180900;Vente;8963
8964;2020-02-14;750000;Vente;8964
8965;2020-02-14;160000;Vente;8965
8966;2020-02-14;139272;Vente;8966
8967;2020-02-14;85000;Vente;8967
8968;2020-02-14;250600;Vente;8968
8969;2020-02-14;428200;Vente;8969
8970;2020-02-14;181270;Vente;8970
8971;2020-02-14;72500;Vente;8971
8972;2020-02-14;145000;Vente;8972
8973;2020-02-14;80000;Vente;8973
8974;2020-02-14;94000;Vente;8974
8975;2020-02-14;258000;Vente;8975
8976;2020-02-14;268400;Vente;8976
8977;2020-02-14;150100;Vente;8977
8978;2020-02-14;264000;Vente;8978
8979;2020-02-14;235000;Vente;8979
8980;2020-02-14;234000;Vente;8980
8981;2020-02-14;289600;Vente;8981
8982;2020-02-14;51500;Vente;8982
8983;2020-02-14;180000;Vente;8983
8984;2020-02-14;146231;Vente;8984
8985;2020-02-14;55000;Vente;8985
8986;2020-02-14;88000;Vente;8986
8987;2020-02-14;45000;Vente;8987
8988;2020-02-14;191000;Vente;8988
8989;2020-02-14;114070;Vente;8989
8990;2020-02-14;141240;Vente;8990
8991;2020-02-14;245000;Vente;8991
8992;2020-02-14;39000;Vente;8992
8993;2020-02-14;79000;Vente;8993
8994;2020-02-14;142000;Vente;8994
8995;2020-02-14;54000;Vente;8995
8996;2020-02-14;150000;Vente;8996
8997;2020-02-14;106000;Vente;8997
8998;2020-02-14;110000;Vente;8998
8999;2020-02-14;220000;Vente;8999
9000;2020-02-14;94000;Vente;9000
9001;2020-02-14;155000;Vente;9001
9002;2020-02-14;141000;Vente;9002
9003;2020-02-14;30000;Vente;9003
9004;2020-02-14;295000;Vente;9004
9005;2020-02-14;158000;Vente;9005
9006;2020-02-14;209000;Vente;9006
9007;2020-02-14;459056;Vente;9007
9008;2020-02-14;595000;Vente;9008
9009;2020-02-14;143100;Vente;9009
9010;2020-02-14;225000;Vente;9010
9011;2020-02-14;151000;Vente;9011
9012;2020-02-14;131202;Vente;9012
9013;2020-02-14;262400;Vente;9013
9014;2020-02-14;159800;Vente;9014
9015;2020-02-14;264475;Vente;9015
9016;2020-02-14;155000;Vente;9016
9017;2020-02-14;330000;Vente;9017
9018;2020-02-14;214000;Vente;9018
9019;2020-02-14;105000;Vente;9019
9020;2020-02-14;137000;Vente;9020
9021;2020-02-14;109000;Vente;9021
9022;2020-02-14;156000;Vente;9022
9023;2020-02-14;177110;Vente;9023
9024;2020-02-14;60600;Vente;9024
9025;2020-02-14;103000;Vente;9025
9026;2020-02-14;36000;Vente;9026
9027;2020-02-14;65000;Vente;9027
9028;2020-02-14;41000;Vente;9028
9029;2020-02-14;108392;Vente;9029
9030;2020-02-14;71000;Vente;9030
9031;2020-02-14;37000;Vente;9031
9032;2020-02-14;94000;Vente;9032
9033;2020-02-14;61845;Vente;9033
9034;2020-02-14;53000;Vente;9034
9035;2020-02-14;84500;Vente;9035
9036;2020-02-14;29000;Vente;9036
9037;2020-02-14;46000;Vente;9037
9038;2020-02-14;62500;Vente;9038
9039;2020-02-14;124500;Vente;9039
9040;2020-02-14;107435;Vente;9040
9041;2020-02-14;105000;Vente;9041
9042;2020-02-14;173500;Vente;9042
9043;2020-02-14;274000;Vente;9043
9044;2020-02-14;53127;Vente;9044
9045;2020-02-14;432000;Vente;9045
9046;2020-02-14;298000;Vente;9046
9047;2020-02-14;58000;Vente;9047
9048;2020-02-14;225000;Vente;9048
9049;2020-02-14;374000;Vente;9049
9050;2020-02-14;212000;Vente;9050
9051;2020-02-14;67425;Vente;9051
9052;2020-02-14;125000;Vente;9052
9053;2020-02-14;66000;Vente;9053
9054;2020-02-14;48000;Vente;9054
9055;2020-02-14;119000;Vente;9055
9056;2020-02-14;170000;Vente;9056
9057;2020-02-14;106200;Vente;9057
9058;2020-02-14;114000;Vente;9058
9059;2020-02-14;233000;Vente;9059
9060;2020-02-14;571050;Vente;9060
9061;2020-02-14;370780;Vente;9061
9062;2020-02-14;363000;Vente;9062
9063;2020-02-14;559000;Vente;9063
9064;2020-02-14;1110000;Vente;9064
9065;2020-02-14;225290;Vente;9065
9066;2020-02-14;187000;Vente;9066
9067;2020-02-14;60000;Vente;9067
9068;2020-02-14;119053;Vente;9068
9069;2020-02-14;54000;Vente;9069
9070;2020-02-14;54500;Vente;9070
9071;2020-02-14;94500;Vente;9071
9072;2020-02-14;35000;Vente;9072
9073;2020-02-14;141310;Vente;9073
9074;2020-02-14;410000;Vente;9074
9075;2020-02-14;74740;Vente;9075
9076;2020-02-14;581990;Vente;9076
9077;2020-02-14;670000;Vente;9077
9078;2020-02-14;599990;Vente;9078
9079;2020-02-14;326470;Vente;9079
9080;2020-02-14;153000;Vente;9080
9081;2020-02-14;418000;Vente;9081
9082;2020-02-14;605000;Vente;9082
9083;2020-02-14;303740;Vente;9083
9084;2020-02-14;482885;Vente;9084
9085;2020-02-14;691550;Vente;9085
9086;2020-02-14;452040;Vente;9086
9087;2020-02-14;1019000;Vente;9087
9088;2020-02-14;607757;Vente;9088
9089;2020-02-14;1409600;Vente;9089
9090;2020-02-14;678762;Vente;9090
9091;2020-02-14;650000;Vente;9091
9092;2020-02-14;425000;Vente;9092
9093;2020-02-14;360000;Vente;9093
9094;2020-02-14;1263000;Vente;9094
9095;2020-02-14;135000;Vente;9095
9096;2020-02-14;386400;Vente;9096
9097;2020-02-14;418500;Vente;9097
9098;2020-02-14;307700;Vente;9098
9099;2020-02-14;365217;Vente;9099
9100;2020-02-14;609600;Vente;9100
9101;2020-02-14;126000;Vente;9101
9102;2020-02-14;490000;Vente;9102
9103;2020-02-14;840000;Vente;9103
9104;2020-02-14;540350;Vente;9104
9105;2020-02-14;326700;Vente;9105
9106;2020-02-14;698000;Vente;9106
9107;2020-02-14;445650;Vente;9107
9108;2020-02-14;569000;Vente;9108
9109;2020-02-14;290700;Vente;9109
9110;2020-02-14;1128000;Vente;9110
9111;2020-02-14;256900;Vente;9111
9112;2020-02-14;1762000;Vente;9112
9113;2020-02-14;615824;Vente;9113
9114;2020-02-14;1585300;Vente;9114
9115;2020-02-14;520000;Vente;9115
9116;2020-02-14;323000;Vente;9116
9117;2020-02-14;849490;Vente;9117
9118;2020-02-14;294000;Vente;9118
9119;2020-02-14;587290;Vente;9119
9120;2020-02-14;924373;Vente;9120
9121;2020-02-14;662300;Vente;9121
9122;2020-02-14;395100;Vente;9122
9123;2020-02-14;569090;Vente;9123
9124;2020-02-14;592800;Vente;9124
9125;2020-02-14;392500;Vente;9125
9126;2020-02-14;292000;Vente;9126
9127;2020-02-14;422900;Vente;9127
9128;2020-02-14;565000;Vente;9128
9129;2020-02-14;388000;Vente;9129
9130;2020-02-14;560500;Vente;9130
9131;2020-02-14;469000;Vente;9131
9132;2020-02-14;1111300;Vente;9132
9133;2020-02-14;343000;Vente;9133
9134;2020-02-14;495000;Vente;9134
9135;2020-02-14;109000;Vente;9135
9136;2020-02-14;200600;Vente;9136
9137;2020-02-14;275000;Vente;9137
9138;2020-02-14;208000;Vente;9138
9139;2020-02-14;265000;Vente;9139
9140;2020-02-14;280000;Vente;9140
9141;2020-02-14;143000;Vente;9141
9142;2020-02-14;320000;Vente;9142
9143;2020-02-14;156000;Vente;9143
9144;2020-02-14;157873;Vente;9144
9145;2020-02-14;175000;Vente;9145
9146;2020-02-14;234000;Vente;9146
9147;2020-02-14;102000;Vente;9147
9148;2020-02-14;320530;Vente;9148
9149;2020-02-14;219650;Vente;9149
9150;2020-02-14;236500;Vente;9150
9151;2020-02-14;171360;Vente;9151
9152;2020-02-14;260000;Vente;9152
9153;2020-02-14;118000;Vente;9153
9154;2020-02-14;117000;Vente;9154
9155;2020-02-14;180000;Vente;9155
9156;2020-02-14;120000;Vente;9156
9157;2020-02-14;379000;Vente;9157
9158;2020-02-14;303000;Vente;9158
9159;2020-02-14;63000;Vente;9159
9160;2020-02-14;170000;Vente;9160
9161;2020-02-14;287271;Vente;9161
9162;2020-02-14;262800;Vente;9162
9163;2020-02-14;124000;Vente;9163
9164;2020-02-14;203520;Vente;9164
9165;2020-02-14;292000;Vente;9165
9166;2020-02-14;267000;Vente;9166
9167;2020-02-14;262000;Vente;9167
9168;2020-02-14;281000;Vente;9168
9169;2020-02-14;229000;Vente;9169
9170;2020-02-14;243800;Vente;9170
9171;2020-02-14;218000;Vente;9171
9172;2020-02-14;172000;Vente;9172
9173;2020-02-14;372000;Vente;9173
9174;2020-02-14;190000;Vente;9174
9175;2020-02-14;864000;Vente;9175
9176;2020-02-14;141000;Vente;9176
9177;2020-02-14;135000;Vente;9177
9178;2020-02-14;101890;Vente;9178
9179;2020-02-14;193800;Vente;9179
9180;2020-02-14;38500;Vente;9180
9181;2020-02-14;148000;Vente;9181
9182;2020-02-14;45000;Vente;9182
9183;2020-02-14;121420;Vente;9183
9184;2020-02-14;131500;Vente;9184
9185;2020-02-14;170550;Vente;9185
9186;2020-02-14;138000;Vente;9186
9187;2020-02-14;66000;Vente;9187
9188;2020-02-14;247000;Vente;9188
9189;2020-02-14;141550;Vente;9189
9190;2020-02-14;137000;Vente;9190
9191;2020-02-14;96000;Vente;9191
9192;2020-02-14;74045;Vente;9192
9193;2020-02-14;297700;Vente;9193
9194;2020-02-14;75000;Vente;9194
9195;2020-02-14;398570;Vente;9195
9196;2020-02-14;33000;Vente;9196
9197;2020-02-14;55000;Vente;9197
9198;2020-02-14;205500;Vente;9198
9199;2020-02-14;235372;Vente;9199
9200;2020-02-14;124000;Vente;9200
9201;2020-02-14;54400;Vente;9201
9202;2020-02-14;168839;Vente;9202
9203;2020-02-14;24000;Vente;9203
9204;2020-02-14;17000;Vente;9204
9205;2020-02-14;45500;Vente;9205
9206;2020-02-14;18500;Vente;9206
9207;2020-02-14;93000;Vente;9207
9208;2020-02-14;124000;Vente;9208
9209;2020-02-14;175000;Vente;9209
9210;2020-02-14;112500;Vente;9210
9211;2020-02-14;153750;Vente;9211
9212;2020-02-14;147450;Vente;9212
9213;2020-02-14;288900;Vente;9213
9214;2020-02-14;107000;Vente;9214
9215;2020-02-14;218000;Vente;9215
9216;2020-02-14;180410;Vente;9216
9217;2020-02-14;146000;Vente;9217
9218;2020-02-14;115000;Vente;9218
9219;2020-02-14;268000;Vente;9219
9220;2020-02-14;73000;Vente;9220
9221;2020-02-14;175500;Vente;9221
9222;2020-02-14;114480;Vente;9222
9223;2020-02-14;215000;Vente;9223
9224;2020-02-14;200000;Vente;9224
9225;2020-02-14;137000;Vente;9225
9226;2020-02-14;152000;Vente;9226
9227;2020-02-14;138000;Vente;9227
9228;2020-02-14;461160;Vente;9228
9229;2020-02-14;819000;Vente;9229
9230;2020-02-14;441900;Vente;9230
9231;2020-02-14;556900;Vente;9231
9232;2020-02-14;224649;Vente;9232
9233;2020-02-14;1080000;Vente;9233
9234;2020-02-14;139048;Vente;9234
9235;2020-02-14;410000;Vente;9235
9236;2020-02-14;200000;Vente;9236
9237;2020-02-14;69000;Vente;9237
9238;2020-02-14;242000;Vente;9238
9239;2020-02-14;737000;Vente;9239
9240;2020-02-14;296000;Vente;9240
9241;2020-02-14;430500;Vente;9241
9242;2020-02-14;265000;Vente;9242
9243;2020-02-14;133480;Vente;9243
9244;2020-02-14;269000;Vente;9244
9245;2020-02-14;202000;Vente;9245
9246;2020-02-14;269200;Vente;9246
9247;2020-02-14;313300;Vente;9247
9248;2020-02-14;454000;Vente;9248
9249;2020-02-14;159800;Vente;9249
9250;2020-02-14;197660;Vente;9250
9251;2020-02-14;105000;Vente;9251
9252;2020-02-14;185000;Vente;9252
9253;2020-02-14;881575;Vente;9253
9254;2020-02-14;462978;Vente;9254
9255;2020-02-14;515750;Vente;9255
9256;2020-02-14;148000;Vente;9256
9257;2020-02-14;587500;Vente;9257
9258;2020-02-14;273550;Vente;9258
9259;2020-02-14;290000;Vente;9259
9260;2020-02-14;212000;Vente;9260
9261;2020-02-14;150000;Vente;9261
9262;2020-02-14;167000;Vente;9262
9263;2020-02-14;148500;Vente;9263
9264;2020-02-14;179000;Vente;9264
9265;2020-02-14;595000;Vente;9265
9266;2020-02-14;306300;Vente;9266
9267;2020-02-14;111030;Vente;9267
9268;2020-02-14;227000;Vente;9268
9269;2020-02-14;435000;Vente;9269
9270;2020-02-14;360000;Vente;9270
9271;2020-02-14;132000;Vente;9271
9272;2020-02-14;349000;Vente;9272
9273;2020-02-14;430180;Vente;9273
9274;2020-02-14;199810;Vente;9274
9275;2020-02-14;96000;Vente;9275
9276;2020-02-14;172900;Vente;9276
9277;2020-02-14;212000;Vente;9277
9278;2020-02-14;270000;Vente;9278
9279;2020-02-14;57500;Vente;9279
9280;2020-02-14;133500;Vente;9280
9281;2020-02-14;256000;Vente;9281
9282;2020-02-14;237000;Vente;9282
9283;2020-02-14;135000;Vente;9283
9284;2020-02-14;177000;Vente;9284
9285;2020-02-14;105000;Vente;9285
9286;2020-02-14;135500;Vente;9286
9287;2020-02-14;358000;Vente;9287
9288;2020-02-14;230000;Vente;9288
9289;2020-02-14;74000;Vente;9289
9290;2020-02-14;152000;Vente;9290
9291;2020-02-14;124040;Vente;9291
9292;2020-02-14;85500;Vente;9292
9293;2020-02-14;67000;Vente;9293
9294;2020-02-15;62700;Vente;9294
9295;2020-02-15;43000;Vente;9295
9296;2020-02-15;135000;Vente;9296
9297;2020-02-15;116700;Vente;9297
9298;2020-02-15;300000;Vente;9298
9299;2020-02-15;84000;Vente;9299
9300;2020-02-15;95000;Vente;9300
9301;2020-02-15;155000;Vente;9301
9302;2020-02-15;72000;Vente;9302
9303;2020-02-15;109000;Vente;9303
9304;2020-02-15;55000;Vente;9304
9305;2020-02-15;200000;Vente;9305
9306;2020-02-15;139000;Vente;9306
9307;2020-02-15;96270;Vente;9307
9308;2020-02-15;234500;Vente;9308
9309;2020-02-15;34000;Vente;9309
9310;2020-02-15;114940;Vente;9310
9311;2020-02-15;70000;Vente;9311
9312;2020-02-15;63500;Vente;9312
9313;2020-02-15;130000;Vente;9313
9314;2020-02-15;29000;Vente;9314
9315;2020-02-15;79000;Vente;9315
